Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      40/60          void Eigen::internal::resize_if_allowed<Eigen::Matrix<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> >, int, int>(Eigen::Matrix<int, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<int, int> const&) [124]
-----------------------------------------------
                0.00    0.00      40/81960       void Eigen::internal::resize_if_allowed<Eigen::Matrix<int, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> >, int, int>(Eigen::Matrix<int, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<int, int> const&) [124]
                0.00    0.00   81920/81960       Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<int, int>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > > const&, Eigen::internal::assign_op<int, int> const&, Eigen::Matrix<int, -1, -1, 0, -1, -1>&) [74]
[73]     0.0    0.00    0.00   81960         cluster_attributes* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<cluster_attributes>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*) [73]
                0.00    0.00      20/327781      Eigen::Matrix<int, -1, -1, 0, -1, -1>::Matrix<unsigned int, unsigned int>(unsigned int const&, unsigned int const&) [28]
-----------------------------------------------
                                                 <spontaneous>
[74]     0.0    0.00    0.00                 Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<int, int>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > > const&, Eigen::internal::assign_op<int, int> const&, Eigen::Matrix<int, -1, -1, 0, -1, -1>&) [74]
                0.00    0.00   81920/81960       cluster_attributes* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<cluster_attributes>(cluster_attributes const*, cluster_attributes const*, cluster_attributes*) [73]
                0.00    0.00      20/20          Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<int, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<int>, Eigen::Matrix<int, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<int, int>, 0>::size() const [257]
-----------------------------------------------
                                                 <spontaneous>
[75]     0.0    0.00    0.00                 long long __vector(2) Eigen::internal::pset1<long long __vector(2)>(Eigen::internal::unpacket_traits<long long __vector(2)>::type const&) [75]
                0.00    0.00       4/2090438     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) <cycle 5> [130]
-----------------------------------------------
                0.00    0.00      20/20          gen_stat(double*, double*, int, float, std::vector<statistics, std::allocator<statistics> >&, unsigned int) [77]
[76]     0.0    0.00    0.00      20         std::vector<cluster_attributes, std::allocator<cluster_attributes> >::swap(std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [76]
                0.00    0.00       6/14          std::vector<statistics, std::allocator<statistics> >::swap(std::vector<statistics, std::allocator<statistics> >&) [70]
                0.00    0.00      14/20          __gnu_cxx::__alloc_traits<std::allocator<cluster_attributes>, cluster_attributes>::_S_on_swap(std::allocator<cluster_attributes>&, std::allocator<cluster_attributes>&) [254]
-----------------------------------------------
                0.00    0.00       1/1           main [21]
[77]     0.0    0.00    0.00       1         gen_stat(double*, double*, int, float, std::vector<statistics, std::allocator<statistics> >&, unsigned int) [77]
                0.00    0.00      20/20          std::vector<cluster_attributes, std::allocator<cluster_attributes> >::swap(std::vector<cluster_attributes, std::allocator<cluster_attributes> >&) [76]
                0.00    0.00       1/1           std::__cxx11::to_string(float) [316]
                0.00    0.00       1/1           std::__cxx11::to_string(unsigned int) [317]
-----------------------------------------------
                                                 <spontaneous>
[78]     0.0    0.00    0.00                 __gnu_cxx::__alloc_traits<std::allocator<statistics>, statistics>::_S_on_swap(std::allocator<statistics>&, std::allocator<statistics>&) [78]
                0.00    0.00       6/14          std::vector<statistics, std::allocator<statistics> >::swap(std::vector<statistics, std::allocator<statistics> >&) [70]
-----------------------------------------------
                0.00    0.00       2/50          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [110]
                0.00    0.00       6/50          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [105]
                0.00    0.00      42/50          std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data::_Vector_impl_data() [81]
[79]     0.0    0.00    0.00      50         void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [79]
                0.00    0.00       3/2090438     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) <cycle 5> [130]
                0.00    0.00       8/353         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [210]
-----------------------------------------------
                0.00    0.00      20/120         std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::~_Vector_base() [103]
                0.00    0.00      40/120         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [98]
                0.00    0.00      60/120         std::_Bit_const_iterator::_Bit_const_iterator(unsigned long*, unsigned int) [93]
[80]     0.0    0.00    0.00     120         std::_Vector_base<statistics, std::allocator<statistics> >::~_Vector_base() [80]
                0.00    0.00      40/40          std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data::_Vector_impl_data() [81]
                0.00    0.00      80/80          std::_Vector_base<statistics, std::allocator<statistics> >::_M_deallocate(statistics*, unsigned long) [219]
                0.00    0.00      40/80          __gnu_cxx::new_allocator<statistics>::~new_allocator() [218]
-----------------------------------------------
                0.00    0.00      40/40          std::_Vector_base<statistics, std::allocator<statistics> >::~_Vector_base() [80]
[81]     0.0    0.00    0.00      40         std::_Vector_base<statistics, std::allocator<statistics> >::_Vector_impl_data::_Vector_impl_data() [81]
                0.00    0.00      42/50          void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [79]
-----------------------------------------------
                                                 <spontaneous>
[82]     0.0    0.00    0.00                 void std::allocator_traits<std::allocator<statistics> >::construct<statistics, statistics const&>(std::allocator<statistics>&, statistics*, statistics const&) [82]
                0.00    0.00      12/70          std::vector<statistics, std::allocator<statistics> >::_M_check_len(unsigned long, char const*) const <cycle 3> [245]
-----------------------------------------------
[83]     0.0    0.00    0.00      80+80      <cycle 1 as a whole> [83]
                0.00    0.00     120             std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) <cycle 1> [84]
                0.00    0.00      40             std::vector<statistics, std::allocator<statistics> >::vector() <cycle 1> [238]
-----------------------------------------------
                                  40             std::vector<statistics, std::allocator<statistics> >::vector() <cycle 1> [238]
                0.00    0.00      20/80          cluster_series_generate(int, unsigned int, float, std::vector<cluster_attributes, std::allocator<cluster_attributes> >&, double*) [13]
                0.00    0.00      20/80          Eigen::EigenBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::rows() const [102]
                0.00    0.00      40/80          std::allocator<bool>::allocator() [97]
[84]     0.0    0.00    0.00     120         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) <cycle 1> [84]
                0.00    0.00      20/80          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [71]
                0.00    0.00     100/100         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [216]
                                  40             std::vector<statistics, std::allocator<statistics> >::vector() <cycle 1> [238]
-----------------------------------------------
                0.00    0.00      20/100         Eigen::EigenBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::cols() const [104]
                0.00    0.00      40/100         __gnu_cxx::__normal_iterator<cluster_attributes*, std::vector<cluster_attributes, std::allocator<cluster_attributes> > >::__normal_iterator(cluster_attributes* const&) [99]
                0.00    0.00      40/100         void Eigen::internal::conditional_aligned_delete_auto<int, true>(int*, unsigned long) [100]
[85]     0.0    0.00    0.00     100         Eigen::PlainObjectBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::resize(long, long) [85]
                0.00    0.00      20/80          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [71]
                0.00    0.00      40/40          Eigen::internal::noncopyable::~noncopyable() [228]
                0.00    0.00      20/40          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [234]
                0.00    0.00      20/20          Eigen::DenseBase<Eigen::Matrix<int, -1, -1, 0, -1, -1> >::DenseBase() [248]
                0.00    0.00      20/40          void Eigen::internal::conditional_aligned_free<true>(void*) [229]
                0.00    0.00      20/12540       Eigen::DenseStorage<int, -1, -1, -1, 0>::resize(long, long, long) [192]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<cluster_attributes, std::allocator<cluster_attributes> >::_Vector_impl::~_Vector_impl() [87]
[86]     0.0    0.00    0.00      20         std::allocator<bool>::~allocator() [86]
                0.00    0.00      20/80          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [71]
-----------------------------------------------
